Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,OwnerUserId,OwnerDisplayName,ClosedDate,IsClosed,Tags
"42494","2","","42323","2008-09-03 20:23:13","3191","Domenic","","0",""
"42496","2","","42489","2008-09-03 20:23:58","3333","Paul Tomblin","","0",""
"42498","2","","42428","2008-09-03 20:24:53","1175","Kristopher Johnson","","0",""
"42499","1","1701994","","2008-09-03 20:25:47","91","Michael Stum","","0","<asp.net><asp.net-ajax>"
"42500","2","","42383","2008-09-03 20:25:49","3044","levand","","0",""
"42501","2","","42422","2008-09-03 20:25:56","234","Orion Edwards","","0",""
"42502","2","","42282","2008-09-03 20:27:45","17","Nick Berardi","","0",""
"42503","2","","42246","2008-09-03 20:27:56","551","Dylan","","0",""
"42504","2","","42483","2008-09-03 20:29:04","1293","Jason","","0",""
"42505","1","42551","","2008-09-03 20:29:15","3619","ajmastrean","","0","<c#><.net><multithreading><singleton><thread-safety>"
"42507","2","","42246","2008-09-03 20:30:16","305","Mark Biek","","0",""
"42508","2","","41576","2008-09-03 20:30:28","91","Michael Stum","","0",""
"42509","2","","42169","2008-09-03 20:31:00","1190","Gaius","","0",""
"42510","2","","42247","2008-09-03 20:32:06","4440","JesDaw","","0",""
"42511","2","","42505","2008-09-03 20:32:20","1782","Juan Manuel","","0",""
"42512","1","1568232","","2008-09-03 20:32:21","2148","jcarrascal","","0","<google-app-engine>"
"42513","2","","42308","2008-09-03 20:32:23","2298","KeithB","","0",""
"42515","1","42549","","2008-09-03 20:32:26","2653","Nick Retallack","","0","<networking><latency><dead-reckoning>"
"42516","2","","40705","2008-09-03 20:32:40","2846","morais","","0",""
"42517","2","","42505","2008-09-03 20:32:55","3381","Ben Scheirman","","0",""
"42519","1","42535","","2008-09-03 20:34:33","736","swilliams","","0","<algorithm><matrix><multidimensional-array>"
"42521","2","","42499","2008-09-03 20:35:15","3381","Ben Scheirman","","0",""
"42526","2","","42505","2008-09-03 20:36:47","3044","levand","","0",""
"42531","1","42544","","2008-09-03 20:39:21","814","jm","","0","<c++><windows><winapi>"
"42532","2","","42489","2008-09-03 20:39:45","1311","Pascal","","0",""
"42533","2","","42505","2008-09-03 20:40:00","4059","Thomas Watnedal","","0",""
"42534","2","","42490","2008-09-03 20:40:01","3381","Ben Scheirman","","0",""
"42535","2","","42519","2008-09-03 20:41:10","17","Nick Berardi","","0",""
"42536","2","","42505","2008-09-03 20:41:41","4445","fhe","","0",""
"42537","2","","42383","2008-09-03 20:42:44","4213","marcio","","0",""
"42538","2","","42512","2008-09-03 20:43:14","17","Nick Berardi","","0",""
"42540","2","","42483","2008-09-03 20:44:28","541","Nathan","","0",""
"42543","2","","42531","2008-09-03 20:45:11","1441","crashmstr","","0",""
"42544","2","","42531","2008-09-03 20:45:53","3146","1800 INFORMATION","","0",""
"42546","1","","","2008-09-03 20:46:05","2443","allain","","0","<java><graphics>"
"42548","2","","42490","2008-09-03 20:47:18","4407","Kevin Berridge","","0",""
"42549","2","","42515","2008-09-03 20:48:14","3659","Daniel","","0",""
"42550","1","42752","","2008-09-03 20:49:26","3747","Brian Boatright","","0","<vb.net><screen-scraping><street-address>"
"42551","2","","42505","2008-09-03 20:49:28","234","Orion Edwards","","0",""
"42552","2","","37969","2008-09-03 20:49:31","1992","Bernie Perez","","0",""
"42553","2","","42490","2008-09-03 20:51:26","17","Nick Berardi","","0",""
"42554","1","42602","","2008-09-03 20:51:49","1583","Oded","","0","<asp.net>"
"42557","1","","","2008-09-03 20:52:54","3446","rcreswick","","0","<build-process><build-automation><spell-checking><build>"
"42558","1","","","2008-09-03 20:53:19","4316","dmanxiii","2011-09-12 00:13:12","1","<python><design-patterns><singleton>"
"42559","2","","42554","2008-09-03 20:53:25","1554","Brad Wilson","","0",""
"42560","2","","42490","2008-09-03 20:53:56","4083","Cory Foy","","0",""
"42562","2","","31875","2008-09-03 20:54:25","305","Mark Biek","","0",""
"42563","2","","42554","2008-09-03 20:54:53","17","Nick Berardi","","0",""
"42566","1","42923","","2008-09-03 20:56:07","422","Chris Bunch","","0","<ruby><networking>"
"42568","2","","42490","2008-09-03 20:56:51","3381","Ben Scheirman","","0",""
"42569","2","","25675","2008-09-03 20:57:27","3906","Czimi","","0",""
"42570","2","","42554","2008-09-03 20:57:56","1284","Mark Struzinski","","0",""
"42571","2","","42490","2008-09-03 20:58:07","3381","Ben Scheirman","","0",""
"42572","2","","42505","2008-09-03 20:58:08","4213","marcio","","0",""
"42575","1","42734","","2008-09-03 20:59:10","302","gomercobs","","0","<java><lucene>"
"42577","2","","42438","2008-09-03 20:59:35","206","Chris Miller","","0",""
"42578","2","","42519","2008-09-03 20:59:46","122","Mike Stone","","0",""
"42581","1","42597","","2008-09-03 21:00:33","3594","cdleary","","0","<python><regex>"
"42582","1","","","2008-09-03 21:00:54","3880","sectrean","2014-03-25 12:09:06","1","<asp.net-mvc>"
"42583","2","","42531","2008-09-03 21:02:11","1362","Mike Ellery","","0",""
"42584","2","","42345","2008-09-03 21:02:15","4451","Dough","","0",""
"42585","2","","42505","2008-09-03 21:03:02","234","Orion Edwards","","0",""
"42587","1","42656","","2008-09-03 21:03:51","1583","Oded","","0","<c#><design-patterns><language-features><double-dispatch>"
"42590","2","","42519","2008-09-03 21:04:30","4407","Kevin Berridge","","0",""
"42592","2","","42546","2008-09-03 21:05:29","","robert.forsyth","","0",""
"42595","2","","42566","2008-09-03 21:06:22","1611","Craig","","0",""
"42596","2","","42357","2008-09-03 21:07:41","1463","Guy","","0",""
"42597","2","","42581","2008-09-03 21:08:02","3051","Moe","","0",""
"42598","2","","42489","2008-09-03 21:08:20","1311","Pascal","","0",""
"42599","2","","42582","2008-09-03 21:08:56","3381","Ben Scheirman","","0",""
"42600","2","","42550","2008-09-03 21:08:57","4299","Scott Nichols","","0",""
"42602","2","","42554","2008-09-03 21:09:30","","user1228","","0",""
"42604","2","","42582","2008-09-03 21:10:11","1554","Brad Wilson","","0",""
"42605","2","","42446","2008-09-03 21:10:20","4066","Adam Tegen","","0",""
"42609","2","","42582","2008-09-03 21:12:30","1117","Dale Ragan","","0",""
"42610","1","","","2008-09-03 21:12:43","3906","Czimi","","0","<javascript><sqlite><model><client-server><metalanguage>"
"42611","2","","42505","2008-09-03 21:12:48","234","Orion Edwards","","0",""
"42612","2","","42519","2008-09-03 21:13:21","1244","nsanders","","0",""
"42613","2","","42416","2008-09-03 21:13:33","3798","Kris Erickson","","0",""
"42614","2","","39399","2008-09-03 21:13:38","3069","Damien B","","0",""
"42615","2","","40346","2008-09-03 21:14:39","1768","raz0rf1sh","","0",""
"42620","1","42639","","2008-09-03 21:17:17","4200","","2020-09-16 19:21:46","1","<sql><sql-server>"
"42624","2","","42566","2008-09-03 21:19:16","1450","John Topley","","0",""
"42627","1","42681","","2008-09-03 21:21:30","1583","Oded","2014-02-22 02:34:56","1","<c#><mono><cross-platform>"
"42628","2","","42620","2008-09-03 21:21:31","1372","Tyler Gooch","","0",""
"42629","2","","42620","2008-09-03 21:22:11","2894","Craig","","0",""
"42631","2","","42620","2008-09-03 21:23:05","2993","Sean Chambers","","0",""
"42632","2","","42620","2008-09-03 21:23:27","1219","Eric Z Beard","","0",""
"42639","2","","42620","2008-09-03 21:28:34","2194","Guy Starbuck","","0",""
"42640","2","","40344","2008-09-03 21:28:44","685","CodeSlave","","0",""
"42641","2","","42627","2008-09-03 21:28:45","2018","wvdschel","","0",""
"42643","1","45501","","2008-09-03 21:30:20","4301","Matt Bishop","","0","<visual-studio><ide><scripting>"
"42644","2","","42620","2008-09-03 21:31:00","2361","Jakub Šturc","","0",""
"42645","2","","42627","2008-09-03 21:31:20","1219","Eric Z Beard","","0",""
"42646","2","","42546","2008-09-03 21:31:35","816","Will","","0",""
"42648","1","42655","","2008-09-03 21:32:02","1583","Oded","","0","<sql><sql-server><tsql>"
"42649","1","42724","","2008-09-03 21:32:49","3305","John Channing","2015-10-02 20:08:55","1","<database><performance><scalability>"
"42650","2","","42620","2008-09-03 21:33:27","4155","Niniki","","0",""
"42651","2","","42357","2008-09-03 21:34:27","71","Dillie-O","","0",""
"42652","2","","42648","2008-09-03 21:37:02","2361","Jakub Šturc","","0",""
"42653","2","","42649","2008-09-03 21:37:08","4450","Darren Hague","","0",""
"42655","2","","42648","2008-09-03 21:38:23","2688","bdukes","","0",""
"42656","2","","42587","2008-09-03 21:38:54","1659","marxidad","","0",""
"42659","2","","41601","2008-09-03 21:40:06","1536194","Dr. UNIX","","0",""
"42660","2","","42649","2008-09-03 21:41:27","1293","Jason","","0",""
"42662","2","","42357","2008-09-03 21:42:27","3560","John Millikin","","0",""
"42665","2","","42648","2008-09-03 21:42:55","2194","Guy Starbuck","","0",""
"42666","2","","42550","2008-09-03 21:43:15","2541","Sam Hasler","","0",""
"42667","2","","42649","2008-09-03 21:44:15","4003","Nick Pierpoint","","0",""
"42669","2","","42648","2008-09-03 21:44:50","234","Orion Edwards","","0",""
"42672","1","","","2008-09-03 21:45:37","4491","minty","","0","<c><unix><sftp><scp>"
"42673","2","","42308","2008-09-03 21:45:51","346","dwj","","0",""
"42674","2","","41499","2008-09-03 21:46:04","3069","Damien B","","0",""
"42675","2","","42610","2008-09-03 21:46:15","2313","Artem Tikhomirov","","0",""
"42679","2","","42649","2008-09-03 21:47:11","116","Mark Harrison","","0",""
"42680","2","","40923","2008-09-03 21:47:19","3421","Jack M.","","0",""
"42681","2","","42627","2008-09-03 21:48:56","234","Orion Edwards","","0",""
"42683","2","","36707","2008-09-03 21:49:33","4454","Eyal","","0",""
"42684","2","","42333","2008-09-03 21:49:59","2313","Artem Tikhomirov","","0",""
"42686","2","","15496","2008-09-03 21:51:46","3434","Apocalisp","","0",""
"42688","2","","42272","2008-09-03 21:51:53","2313","Artem Tikhomirov","","0",""
"42689","2","","27567","2008-09-03 21:52:46","3446","rcreswick","","0",""
"42690","1","61734","","2008-09-03 21:52:50","2858","emcpadden","","0","<.net><ironpython><ironruby><dynamic-language-runtime><dynamic-languages>"
"42693","1","48627","","2008-09-03 21:54:28","3807","","","0","<c>"
"42697","2","","42690","2008-09-03 21:56:43","4455","chrisntr","","0",""
"42698","2","","42254","2008-09-03 21:57:04","1923","dansays","","0",""
"42699","2","","42690","2008-09-03 21:57:19","4301","Matt Bishop","","0",""
"42701","2","","36344","2008-09-03 21:57:40","3421","Jack M.","","0",""
"42702","2","","42690","2008-09-03 21:57:48","4435","Jimmy","","0",""
"42703","1","42728","","2008-09-03 21:58:03","","chris","","0","<sp-send-dbmail>"
"42704","2","","42693","2008-09-03 21:59:45","3663","David Bryson","","0",""
"42705","2","","42672","2008-09-03 22:00:02","1372","Tyler Gooch","","0",""
"42706","1","42717","","2008-09-03 22:00:05","758","tweakt","","0","<dependency-injection>"
"42708","2","","42251","2008-09-03 22:01:14","2313","Artem Tikhomirov","","0",""
"42709","2","","39562","2008-09-03 22:02:47","2745","reefnet_alex","","0",""
"42710","1","67913","","2008-09-03 22:02:50","4454","Eyal","","0","<logic><verilog><synthesis><version-control>"
"42712","2","","42672","2008-09-03 22:04:30","1797","mk","","0",""
"42713","2","","42706","2008-09-03 22:04:36","2313","Artem Tikhomirov","","0",""
"42715","2","","42649","2008-09-03 22:05:58","993","Guy","","0",""
"42716","2","","42706","2008-09-03 22:06:40","369","Blorgbeard","","0",""
"42717","2","","42706","2008-09-03 22:07:05","4407","Kevin Berridge","","0",""
"42718","2","","42706","2008-09-03 22:07:30","2194","Guy Starbuck","","0",""
"42719","2","","42706","2008-09-03 22:07:37","2361","Jakub Šturc","","0",""
"42720","2","","42610","2008-09-03 22:07:50","3421","Jack M.","","0",""
"42721","1","","","2008-09-03 22:08:20","1965","Jonathan Holland","","0","<continuous-integration><cruisecontrol.net><starteam>"
"42723","2","","2873","2008-09-03 22:11:19","3663","David Bryson","","0",""
"42724","2","","42649","2008-09-03 22:11:56","2653","Nick Retallack","","0",""
"42725","2","","42706","2008-09-03 22:12:33","2846","morais","","0",""
"42726","2","","42690","2008-09-03 22:12:34","4020","Martin Salias","","0",""
"42728","2","","42703","2008-09-03 22:12:59","2894","Craig","","0",""
"42729","2","","42531","2008-09-03 22:13:45","3857","Andy","","0",""
"42732","1","585825","","2008-09-03 22:16:21","2373","nickd","","0","<c#><error-handling><remoting>"
"42733","2","","42643","2008-09-03 22:17:02","1659","marxidad","","0",""
"42734","2","","42575","2008-09-03 22:17:54","4450","Darren Hague","","0",""
"42736","2","","42566","2008-09-03 22:18:45","3421","Jack M.","","0",""
"42738","2","","42706","2008-09-03 22:18:59","4458","tgeros","","0",""
"42739","2","","42706","2008-09-03 22:19:07","4213","marcio","","0",""
"42740","1","42759","","2008-09-03 22:20:15","2831","brian","","0","<.net><wcf>"
"42743","2","","42740","2008-09-03 22:22:45","3566","Lamar","","0",""
"42744","2","","42732","2008-09-03 22:22:57","2194","Guy Starbuck","","0",""
"42745","2","","42452","2008-09-03 22:23:28","2846","morais","","0",""
"42746","2","","42627","2008-09-03 22:25:13","4020","Martin Salias","","0",""
"42747","2","","7190","2008-09-03 22:25:28","223","David Pokluda","","0",""
"42748","2","","42740","2008-09-03 22:25:57","1196","aku","","0",""
"42749","1","1534595","","2008-09-03 22:26:55","44972","winter","","0","<iphone><gps><n95>"
"42751","2","","42740","2008-09-03 22:27:45","1659","marxidad","","0",""
"42752","2","","42550","2008-09-03 22:28:21","4301","Matt Bishop","","0",""
"42754","2","","42672","2008-09-03 22:30:23","171","dagorym","","0",""
"42756","2","","42749","2008-09-03 22:31:36","3654","different","","0",""
"42758","2","","42627","2008-09-03 22:32:34","2562","Ubiguchi","","0",""
"42759","2","","42740","2008-09-03 22:33:01","736","swilliams","","0",""
"42760","2","","38842","2008-09-03 22:34:34","3146","1800 INFORMATION","","0",""
"42762","1","42776","","2008-09-03 22:36:51","3663","David Bryson","","0","<c><formatting><markdown>"
"42763","1","42766","","2008-09-03 22:37:47","415","Steve Tranby","","0","<html><drop-down-menu><html-select>"
"42764","2","","42762","2008-09-03 22:38:25","2148","jcarrascal","","0",""
"42765","2","","16568","2008-09-03 22:39:36","4462","","","0",""
"42766","2","","42763","2008-09-03 22:40:04","1790","JasonBunting","","0",""
"42767","2","","42762","2008-09-03 22:40:58","1965","Jonathan Holland","","0",""
"42768","2","","42460","2008-09-03 22:43:35","1965","Jonathan Holland","","0",""
"42770","1","42806","","2008-09-03 22:46:45","3210","bcnewman","","0","<c++>"
"42771","2","","42763","2008-09-03 22:46:54","2066","Ethan Gunderson","","0",""
"42773","2","","42763","2008-09-03 22:48:33","2985","stjohnroe","","0",""
"42774","1","42807","","2008-09-03 22:49:29","394","PabloG","","0","<firefox><greasemonkey>"
"42775","2","","15240","2008-09-03 22:50:00","3663","David Bryson","","0",""
"42776","2","","42762","2008-09-03 22:51:27","2547","OwenP","","0",""
"42777","2","","42721","2008-09-03 22:53:06","3709","Ant","","0",""
"42778","1","43065","","2008-09-03 22:53:42","381","David","","0","<perl><dbi><cpan>"
"42782","2","","42627","2008-09-03 23:00:47","4083","Cory Foy","","0",""
"42785","1","42787","","2008-09-03 23:01:59","381","David","","0","<unit-testing><language-agnostic>"
"42787","2","","42785","2008-09-03 23:03:23","2676","Matt Hinze","","0",""
"42789","2","","12855","2008-09-03 23:04:09","4462","Troels Arvin","","0",""
"42790","2","","39867","2008-09-03 23:04:32","2599","dr-jan","","0",""
"42792","2","","36515","2008-09-03 23:06:29","1992","Bernie Perez","","0",""
"42793","1","","","2008-09-03 23:06:44","1196","aku","2012-01-17 21:50:55","1","<user-interface><usability>"
"42794","2","","40705","2008-09-03 23:07:53","3594","cdleary","","0",""
"42795","2","","42778","2008-09-03 23:08:44","1612","Cebjyre","","0",""
"42796","2","","42778","2008-09-03 23:08:57","1196","aku","","0",""
"42797","1","","","2008-09-03 23:09:55","729","Sean Carpenter","","0","<iis><deployment>"
"42798","2","","41824","2008-09-03 23:10:07","4215","yapiskan","","0",""
"42801","2","","39758","2008-09-03 23:10:46","565","Cade","","0",""
"42802","2","","41089","2008-09-03 23:12:09","4495","dan gibson","","0",""
"42804","1","42866","","2008-09-03 23:18:01","1647","kudlur","","0","<resources><google-chrome>"
"42806","2","","42770","2008-09-03 23:18:37","456","mutable","","0",""
"42807","2","","42774","2008-09-03 23:18:44","4435","Jimmy","","0",""
"42808","2","","42785","2008-09-03 23:19:27","122","Mike Stone","","0",""
"42809","2","","38160","2008-09-03 23:19:27","1438","Jon Ericson","","0",""
"42811","2","","42797","2008-09-03 23:19:50","493","lomaxx","","0",""
"42814","1","","","2008-09-03 23:20:30","4463","jalcom","","0","<compact-framework><mac-address>"
"42819","2","","42466","2008-09-03 23:24:17","3897","robsoft","","0",""
"42821","2","","42804","2008-09-03 23:25:12","3631","Rob Walker","","0",""
"42822","1","42837","","2008-09-03 23:25:47","493","lomaxx","","0","<asp.net><background><scheduled-tasks><out-of-band>"
"42824","2","","42814","2008-09-03 23:26:27","4269","Greg Roberts","","0",""
"42825","2","","42822","2008-09-03 23:27:03","2676","Matt Hinze","","0",""
"42826","1","42878","","2008-09-03 23:27:07","1154","Jedi Master Spooky","2015-02-11 15:51:13","1","<.net><entity-framework><.net-3.5>"
"42827","2","","42814","2008-09-03 23:27:47","615","Matt Hamilton","","0",""
